match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,leagueid,league_name,series_id,series_type,radiant_score,dire_score,radiant_win
5396081457,1612,1588590674,7467638,Team Rockets,7610605,Hot Pot Brother,11382,Asian DOTA2 Gold Occupation  Competition,438474,1,43,41,false
5396073344,2522,1588590359,6187657,Neon Esports,7424172,T1,11792,Hephaestus Cup,438467,1,21,38,false
5396068460,2089,1588590258,7422511,VICI GAMING POTENTIAL,7667517,LGD.international,11099,中国DOTA2发展联赛,438486,1,14,50,false
5396065457,3881,1588590047,7407260,Sparking Arrow Gaming,5,INVICTUS GAMING,11898,2020 DPL-CDA中国DOTA2职业联赛,438483,1,29,26,true
5396065018,1675,1588590235,4,EHOME,1520578,CDEC ,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438482,1,11,41,false
5396061787,1777,1588589959,7819701,VP.Prodigy,7684041,B8,11831,WePlay! Pushka League,438480,1,29,10,true
5396048396,1881,1588589358,7059982,Team Sirius,7470549,Blaze,11953,2020 DSPL 中国DOTA2次级联赛,438462,1,13,23,false
5396038202,3486,1588588938,5014799,Nemiga Gaming,2898453,KBU,11829,EGB Isolation Cup,438468,1,29,41,true
5396033387,2624,1588589301,7358634,S A D B O Y S . A U,7855956,Adió Chula,11828,Oceanic Esports Dota League,438476,1,34,49,false
5396015767,1809,1588588021,7610605,Hot Pot Brother,7467638,Team Rockets,11382,Asian DOTA2 Gold Occupation  Competition,438474,1,28,38,false
5396001071,1609,1588587391,4,EHOME,,,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438456,1,23,6,true
5395980278,968,1588586605,5014799,Nemiga Gaming,2898453,KBU,11829,EGB Isolation Cup,438468,1,17,1,true
5395976841,2205,1588586377,7424172,T1,6187657,Neon Esports,11792,Hephaestus Cup,438467,1,25,15,true
5395941251,1505,1588584866,7467638,Team Rockets,7852001,Future.club,11382,Asian DOTA2 Gold Occupation  Competition,438454,1,32,19,true
5395932418,2770,1588585061,7470549,Blaze,7059982,Team Sirius,11953,2020 DSPL 中国DOTA2次级联赛,438462,1,34,24,true
5395918069,3330,1588583894,7204148,Flash Point Gaming,7802708,Sincerely Fury,11828,Oceanic Esports Dota League,438444,1,35,49,false
5395905770,2685,1588583381,1520578,CDEC ,4,EHOME,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438456,1,25,16,true
5395876433,1600,1588582193,7852001,Future.club,7467638,Team Rockets,11382,Asian DOTA2 Gold Occupation  Competition,438454,1,19,22,false
5395873138,1975,1588582030,7099096,Typhoon,7267298,EHOME.Immortal,11099,中国DOTA2发展联赛,438443,1,15,42,false
5395843399,2346,1588580759,7355343,Immortal Gaming,7935474,Team Varanid,11263,Masters  Tournament,438436,1,34,37,true
5395830977,1794,1588580220,2277712,StarLucK.Fly,2640025,iG.Vitality,11953,2020 DSPL 中国DOTA2次级联赛,438439,1,11,34,false
5395806665,3371,1588579409,7204148,Flash Point Gaming,7802708,Sincerely Fury,11828,Oceanic Esports Dota League,438444,1,48,46,true
5395804309,1553,1588579530,6209804,Royal Never Give Up,15,PSG.LGD,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438429,1,14,32,false
5395803327,1752,1588579186,7267298,EHOME.Immortal,7099096,Typhoon,11099,中国DOTA2发展联赛,438443,1,46,23,true
5395775037,1908,1588577745,7355343,Immortal Gaming,7935474,Team Varanid,11263,Masters  Tournament,438436,1,29,34,true
5395755749,2086,1588576853,7819112,GoodFellaz,4817649,496 Gaming,11792,Hephaestus Cup,438432,1,35,20,true
5395744016,1680,1588577102,2277712,StarLucK.Fly,2640025,iG.Vitality,11953,2020 DSPL 中国DOTA2次级联赛,438439,1,19,6,true
5395740494,1558,1588576151,6209804,Royal Never Give Up,15,PSG.LGD,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438429,1,13,33,false
5395734533,2528,1588575875,7716206,Clcombat Team,5805234,You Know Who,11966,Vulcan Champion League,438433,1,30,29,true
5395713898,1703,1588574899,7935474,Team Varanid,7355343,Immortal Gaming,11263,Masters  Tournament,438436,1,32,14,true
5395679285,1681,1588573268,5805234,You Know Who,7716206,Clcombat Team,11966,Vulcan Champion League,438433,1,8,31,false
5395676672,1119,1588573055,7422511,VICI GAMING POTENTIAL,7267298,EHOME.Immortal,11953,2020 DSPL 中国DOTA2次级联赛,438424,1,7,29,false
5395663012,2056,1588572919,4817649,496 Gaming,7819112,GoodFellaz,11792,Hephaestus Cup,438432,1,16,48,false
5395658236,1954,1588572431,15,PSG.LGD,6209804,Royal Never Give Up,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,438429,1,11,21,false
5395619602,1526,1588570112,7423567,Team Honor,7612347,Panda Gaming,11263,Masters  Tournament,438420,1,8,31,false
5395608538,1885,1588569517,7101663,Newbee.Young,7406964,The New Top,11966,Vulcan Champion League,438410,1,29,12,true
5395585165,2385,1588568517,7267298,EHOME.Immortal,7422511,VICI GAMING POTENTIAL,11953,2020 DSPL 中国DOTA2次级联赛,438424,1,16,31,false
5395561001,2125,1588566846,7612347,Panda Gaming,7423567,Team Honor,11263,Masters  Tournament,438420,1,34,20,true
5395547661,2145,1588566057,7406964,The New Top,7101663,Newbee.Young,11966,Vulcan Champion League,438410,1,41,26,true
5395541052,805,1588565666,7765736,Elephant,7819112,GoodFellaz,11792,Hephaestus Cup,438418,1,8,27,false
5395496203,2245,1588562969,7610494,Team Destiny,7423598,Team Brave,11263,Masters  Tournament,438401,1,31,31,true
5395480967,2811,1588562085,7101663,Newbee.Young,7406964,The New Top,11966,Vulcan Champion League,438410,1,29,21,true
5395478834,2523,1588561972,7819112,GoodFellaz,7765736,Elephant,11792,Hephaestus Cup,438409,1,27,18,true
5395450543,1672,1588560210,7423598,Team Brave,7610494,Team Destiny,11263,Masters  Tournament,438401,1,20,23,false
5395281804,1589,1588548564,6382242,Thunder Predator,7441136,beastcoast,11921,Realms Collide,438259,2,13,35,false
5395223249,1814,1588545114,7441136,beastcoast,6382242,Thunder Predator,11921,Realms Collide,438259,2,12,46,false
5395138070,3379,1588540086,6382242,Thunder Predator,7441136,beastcoast,11921,Realms Collide,438259,2,48,46,false
5395047168,2388,1588536371,7441136,beastcoast,6382242,Thunder Predator,11921,Realms Collide,438259,2,31,18,true
5394995688,1976,1588534193,7669103,Cyber Legacy,7848119,NOVA,11831,WePlay! Pushka League,438189,1,17,30,false
5394906762,1922,1588530935,7669103,Cyber Legacy,7848119,NOVA,11831,WePlay! Pushka League,438189,1,12,33,false
5394800724,3017,1588527233,7528248,Manaburn,3758524,Teiko School Team,11478,YouTube SIVVIT - Big Russian Show,438127,0,50,49,true
5394785696,1905,1588526735,1883502,Virtus.pro,7684041,B8,11831,WePlay! Pushka League,438086,1,21,20,true
5394765913,2126,1588526234,7849410,FlyToMoon 2.0,6740284,TEAM HEROIC,11947,LootBet home camp,438112,1,32,27,true
5394728688,1776,1588525142,7118032,Winstrike Team,7820540,Team Unique,11836,Epic Prime League,438020,1,33,18,true
5394704931,1922,1588524182,3758524,Teiko School Team,7528248,Manaburn,11478,YouTube SIVVIT - Big Russian Show,438094,0,32,26,true
5394679663,1848,1588523431,7684041,B8,1883502,Virtus.pro,11831,WePlay! Pushka League,438086,1,11,26,false
5394637040,2629,1588522074,,,,,10219,E-SPORT LEAGUE-DICKYGAMING,0,0,31,49,false
5394636582,2620,1588522105,7849410,FlyToMoon 2.0,6740284,TEAM HEROIC,11947,LootBet home camp,438070,1,43,42,true
5394603872,1837,1588521097,7528248,Manaburn,3758524,Teiko School Team,11478,YouTube SIVVIT - Big Russian Show,438058,0,33,23,true
5394603535,1901,1588521276,7820540,Team Unique,7118032,Winstrike Team,11836,Epic Prime League,438020,1,19,43,false
5394544343,1698,1588519363,6098699,BlackPing,5143006,IRFAN GANTENG,10219,E-SPORT LEAGUE-DICKYGAMING,438039,0,38,14,true
5394533495,1748,1588519208,36,Natus Vincere,7819701,VP.Prodigy,11831,WePlay! Pushka League,437964,1,9,14,false
5394483368,1516,1588517690,6593573,Stress Guys,7543171,Manaburn,11478,YouTube SIVVIT - Big Russian Show,438017,0,14,36,false
5394481759,1602,1588517943,7820540,Team Unique,7118032,Winstrike Team,11836,Epic Prime League,438020,1,19,13,true
5394419936,1617,1588516111,7819701,VP.Prodigy,36,Natus Vincere,11831,WePlay! Pushka League,437964,1,9,26,false
5394413887,1586,1588515874,4652580,Vita Fures!,7917318,HatersGonnaHate,11478,YouTube SIVVIT - Big Russian Show,438009,0,35,17,true
5394376080,3357,1588514824,5268322,Wibu Bawu Bawank Gaming,5143006,IRFAN GANTENG,10219,E-SPORT LEAGUE-DICKYGAMING,437995,0,51,40,true
5394356268,1418,1588514723,6953913,FlyToMoon,1883502,Virtus.pro,11836,Epic Prime League,437958,1,21,9,true
5394356017,1756,1588514432,7683797,F.R.I.E.N.D.S,7848119,NOVA,11947,LootBet home camp,437959,1,24,39,false
5394307799,1024,1588513001,7893817,SrediZemie,4652580,Vita Fures!,11478,YouTube SIVVIT - Big Russian Show,437987,0,6,21,false
5394304332,2184,1588512859,726228,Vici Gaming,1520578,CDEC ,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437921,1,39,20,true
5394297704,1977,1588512710,6593573,Stress Guys,7871238,DETI KIRPICHEY,11478,YouTube SIVVIT - Big Russian Show,437983,0,44,21,true
5394276906,1475,1588512160,2025160,COCK SUCKER,7917318,HatersGonnaHate,11478,YouTube SIVVIT - Big Russian Show,437975,0,19,28,false
5394266585,2495,1588511800,7514223,Longinus,7484403,Ocean,11953,2020 DSPL 中国DOTA2次级联赛,437917,1,27,17,true
5394243649,2635,1588511431,36,Natus Vincere,7819701,VP.Prodigy,11831,WePlay! Pushka League,437964,1,17,21,false
5394242301,2136,1588512072,7528248,Manaburn,7913860,4ELI FROM PUBLIC ,11478,YouTube SIVVIT - Big Russian Show,437973,0,31,29,true
5394226905,2029,1588510776,7848119,NOVA,7683797,F.R.I.E.N.D.S,11947,LootBet home camp,437959,1,39,13,true
5394223872,2346,1588510839,6953913,FlyToMoon,1883502,Virtus.pro,11836,Epic Prime League,437958,1,36,16,true
5394164843,2034,1588508828,7921833,Team Arcade ,7871238,DETI KIRPICHEY,11478,YouTube SIVVIT - Big Russian Show,437947,0,25,41,false
5394159570,1108,1588508669,7467652,Nightmare team,7610605,Hot Pot Brother,11382,Asian DOTA2 Gold Occupation  Competition,437904,1,20,18,true
5394155660,3394,1588508586,7921833,Team Arcade ,7871238,DETI KIRPICHEY,11478,YouTube SIVVIT - Big Russian Show,437941,0,0,0,false
5394145163,1431,1588508237,7554697,Nigma,2586976,OG,11831,WePlay! Pushka League,437888,1,6,35,false
5394145003,1591,1588508262,5161436,Zalupa-Gaming,7895037,black banana,11478,YouTube SIVVIT - Big Russian Show,437939,0,46,9,true
5394141453,1592,1588508164,2025160,COCK SUCKER,7849091,Pirtus.vro,11478,YouTube SIVVIT - Big Russian Show,437937,0,30,11,true
5394128247,3389,1588508053,1520578,CDEC ,726228,Vici Gaming,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437921,1,17,37,false
5394123985,3163,1588507704,7870835,Hounds.Gaming,7893817,SrediZemie,11478,YouTube SIVVIT - Big Russian Show,437918,0,48,47,false
5394122457,2634,1588507890,7514223,Longinus,7484403,Ocean,11953,2020 DSPL 中国DOTA2次级联赛,437917,1,29,47,false
5394117911,2352,1588507532,7921553,CyberSamurai,7917318,HatersGonnaHate,11478,YouTube SIVVIT - Big Russian Show,437914,0,26,46,false
5394116564,843,1588507528,6593573,Stress Guys,7916911,Fallen,11478,YouTube SIVVIT - Big Russian Show,437913,0,27,2,true
5394101298,3402,1588507286,7554697,Nigma,2586976,OG,11831,WePlay! Pushka League,437888,1,0,0,true
5394092338,2009,1588506652,,,7700247,Avengerls,11966,Vulcan Champion League,0,0,47,22,true
5394086469,1270,1588506471,7610605,Hot Pot Brother,7467652,Nightmare team,11382,Asian DOTA2 Gold Occupation  Competition,437904,1,19,50,false
5394072936,2182,1588505969,6209166,Team Aster,6209804,Royal Never Give Up,11370,中国DOTA2职业联赛,437882,1,14,19,false
5394020542,1356,1588504028,7467652,Nightmare team,7852002,FUTURE CLUB,11382,Asian DOTA2 Gold Occupation  Competition,437874,1,31,14,true
5394017391,1243,1588503980,7700247,Avengerls,1917662,Dark Knight,11966,Vulcan Champion League,437891,1,30,10,true
5394006768,1878,1588503781,2586976,OG,7554697,Nigma,11831,WePlay! Pushka League,437888,1,42,19,true
5394004238,1871,1588503396,7267298,EHOME.Immortal,2277712,StarLucK.Fly,11953,2020 DSPL 中国DOTA2次级联赛,437869,1,29,17,true
5393992860,2559,1588503068,1520578,CDEC ,5,INVICTUS GAMING,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437885,1,15,28,false
5393984796,1047,1588503577,6209166,Team Aster,6209804,Royal Never Give Up,11370,中国DOTA2职业联赛,437882,1,2,17,false
5393966053,2405,1588501917,7404529,Reality Rift,7424172,T1,11792,Hephaestus Cup,437868,1,27,56,false
5393953623,1415,1588501625,7852002,FUTURE CLUB,7467652,Nightmare team,11382,Asian DOTA2 Gold Occupation  Competition,437874,1,11,25,false
5393910770,1399,1588499703,1917662,Dark Knight,7716206,Clcombat Team,11966,Vulcan Champion League,437871,1,18,33,false
5393904235,2173,1588499439,,,5,INVICTUS GAMING,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,0,0,33,13,true
5393890087,3158,1588499120,7267298,EHOME.Immortal,2277712,StarLucK.Fly,11953,2020 DSPL 中国DOTA2次级联赛,437869,1,43,28,true
5393885417,1708,1588498672,7424172,T1,7404529,Reality Rift,11792,Hephaestus Cup,437868,1,32,4,true
5393872642,1696,1588498155,7852001,Future.club,7217630,WOLF,11382,Asian DOTA2 Gold Occupation  Competition,437848,1,31,38,false
5393871503,3853,1588498109,7424172,T1,7404529,Reality Rift,11792,Hephaestus Cup,437860,1,0,0,false
5393860404,3170,1588497659,7404529,Reality Rift,7424172,T1,11792,Hephaestus Cup,437858,1,0,0,true
5393857755,1006,1588497804,7716206,Clcombat Team,1917662,Dark Knight,11966,Vulcan Champion League,437857,1,19,6,true
5393827648,1563,1588496241,726228,Vici Gaming,2626685,KEEN GAMING,11370,中国DOTA2职业联赛,437833,1,33,16,true
5393796640,2707,1588495091,5,INVICTUS GAMING,1520578,CDEC ,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437849,1,34,22,true
5393795358,2218,1588494966,7470549,Blaze,7406964,The New Top,11953,2020 DSPL 中国DOTA2次级联赛,437823,1,34,20,true
5393792472,1851,1588495024,7852001,Future.club,7217630,WOLF,11382,Asian DOTA2 Gold Occupation  Competition,437848,1,31,32,false
5393757766,1626,1588493445,7484403,Ocean,7267298,EHOME.Immortal,11966,Vulcan Champion League,437840,1,31,8,true
5393752301,1588,1588493222,726228,Vici Gaming,2626685,KEEN GAMING,11370,中国DOTA2职业联赛,437833,1,31,9,true
5393730639,1311,1588492303,7423567,Team Honor,7253435,Team Galaxy,11263,Masters  Tournament,437821,1,23,18,false
5393688803,1675,1588490414,7765736,Elephant,7404529,Reality Rift,11792,Hephaestus Cup,437809,1,17,29,false
5393687395,2345,1588491233,7470549,Blaze,7406964,The New Top,11953,2020 DSPL 中国DOTA2次级联赛,437823,1,35,19,true
5393680613,1400,1588490068,7253435,Team Galaxy,7423567,Team Honor,11263,Masters  Tournament,437821,1,23,28,true
5393668767,2195,1588489562,6209166,Team Aster,6209804,Royal Never Give Up,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437800,1,21,27,false
5393664147,1878,1588489433,7267298,EHOME.Immortal,7484403,Ocean,11966,Vulcan Champion League,437817,1,35,7,true
5393602221,681,1588486621,7406964,The New Top,7267298,EHOME.Immortal,11966,Vulcan Champion League,437810,1,20,5,true
5393599869,2329,1588486655,7765736,Elephant,7404529,Reality Rift,11792,Hephaestus Cup,437809,1,11,25,false
5393583426,1767,1588485769,7099096,Typhoon,7453020,Aster.Aries,11953,2020 DSPL 中国DOTA2次级联赛,437785,1,31,24,true
5393561948,1585,1588484743,7612347,Panda Gaming,7423598,Team Brave,11263,Masters  Tournament,437782,1,20,32,false
5393529703,1971,1588483236,7267298,EHOME.Immortal,7406964,The New Top,11966,Vulcan Champion League,437791,1,29,36,false
5393507479,2508,1588482121,7453020,Aster.Aries,7099096,Typhoon,11953,2020 DSPL 中国DOTA2次级联赛,437785,1,41,32,false
5393502250,2196,1588481764,7424172,T1,7912818,Busy Gaming,11792,Hephaestus Cup,437766,1,21,19,true
5393496337,2169,1588481454,7423598,Team Brave,7612347,Panda Gaming,11263,Masters  Tournament,437782,1,26,30,true
5393446408,2389,1588478734,7716206,Clcombat Team,7700247,Avengerls,11966,Vulcan Champion League,437776,1,43,38,true
5393420294,1988,1588477203,7423598,Team Brave,7355343,Immortal Gaming,11263,Masters  Tournament,437754,1,22,31,false
5393402310,2796,1588476647,7912818,Busy Gaming,7424172,T1,11792,Hephaestus Cup,437766,1,33,26,false
5393392461,2301,1588475562,7700247,Avengerls,7716206,Clcombat Team,11966,Vulcan Champion League,437762,1,32,47,false
5393367031,1992,1588473819,7355343,Immortal Gaming,7423598,Team Brave,11263,Masters  Tournament,437754,1,29,24,true
5393338399,1827,1588472079,7441136,beastcoast,2672298,Infamous Gaming,11921,Realms Collide,437726,1,36,25,true
5393286221,2546,1588468215,7441136,beastcoast,2672298,Infamous Gaming,11921,Realms Collide,437726,1,13,40,false
5393239638,1772,1588464870,7441136,beastcoast,2672298,Infamous Gaming,11921,Realms Collide,437726,1,31,19,true
5393166494,2060,1588459859,7298091,NoPing Esports,2672298,Infamous Gaming,11921,Realms Collide,437667,1,19,38,false
5393131272,1706,1588458088,7820540,Team Unique,6409189,Team Empire Hope,11831,WePlay! Pushka League,437660,1,15,27,false
5393094266,2155,1588456007,7486089,Cyberium,6740284,TEAM HEROIC,11947,LootBet home camp,437619,1,15,28,false
5393067673,3315,1588454756,7298091,NoPing Esports,2672298,Infamous Gaming,11921,Realms Collide,437667,1,30,50,false
5393046787,2912,1588453674,7820540,Team Unique,6409189,Team Empire Hope,11831,WePlay! Pushka League,437660,1,24,51,false
5393014613,2502,1588452277,6740284,TEAM HEROIC,7486089,Cyberium,11947,LootBet home camp,437619,1,17,38,false
5392975718,2093,1588450665,7441136,beastcoast,6382242,Thunder Predator,11921,Realms Collide,437584,1,16,39,false
5392916719,1999,1588448379,6740284,TEAM HEROIC,7486089,Cyberium,11947,LootBet home camp,437619,1,41,21,true
5392847674,2663,1588446324,7441136,beastcoast,6382242,Thunder Predator,11921,Realms Collide,437584,1,18,42,false
5392836359,1371,1588445495,7916085,Team Family,7849410,FlyToMoon 2.0,11947,LootBet home camp,437579,1,12,28,false
5392828652,1759,1588445440,111474,Alliance,6214973,Ninjas in Pyjamas,11831,WePlay! Pushka League,437539,1,36,13,true
5392775547,3330,1588443233,6818714,Cascade Esports,5014799,Nemiga Gaming,11829,EGB Isolation Cup,437523,1,29,44,false
5392725411,1490,1588442329,111474,Alliance,6214973,Ninjas in Pyjamas,11831,WePlay! Pushka League,437539,1,21,6,true
5392723899,2406,1588441647,7916085,Team Family,7849410,FlyToMoon 2.0,11947,LootBet home camp,437501,1,35,18,true
5392681951,1895,1588440240,5014799,Nemiga Gaming,6818714,Cascade Esports,11829,EGB Isolation Cup,437523,1,36,25,true
5392618545,1760,1588438290,2586976,OG,7555613,OG.Seed,11831,WePlay! Pushka League,437450,1,24,34,false
5392581451,2898,1588437081,7916085,Team Family,7849410,FlyToMoon 2.0,11947,LootBet home camp,437501,1,26,30,false
5392580100,3279,1588437262,7819701,VP.Prodigy,7684041,B8,11836,Epic Prime League,437474,1,31,30,true
5392497012,2022,1588434653,2586976,OG,7555613,OG.Seed,11831,WePlay! Pushka League,437450,1,12,53,false
5392453931,2022,1588433718,7819701,VP.Prodigy,7684041,B8,11836,Epic Prime League,437474,1,40,18,true
5392447178,1899,1588433187,7849410,FlyToMoon 2.0,7653600,Aggressive Mode,11928,EGB.com Arena of Blood - Season 2,437403,1,13,37,false
5392364135,1725,1588430943,5,INVICTUS GAMING,4,EHOME,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437388,1,28,12,true
5392355050,1945,1588430901,7555613,OG.Seed,2586976,OG,11831,WePlay! Pushka League,437450,1,11,46,false
5392302502,1794,1588429305,7849410,FlyToMoon 2.0,7653600,Aggressive Mode,11928,EGB.com Arena of Blood - Season 2,437403,1,21,30,false
5392240399,1864,1588427525,5,INVICTUS GAMING,4,EHOME,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437388,1,15,38,false
5392234159,864,1588427691,1883502,Virtus.pro,7669103,Cyber Legacy,11836,Epic Prime League,437401,1,21,2,true
5392210632,1636,1588426707,7467638,Team Rockets,7852100,TEAM LIGHTNING,11382,Asian DOTA2 Gold Occupation  Competition,437386,1,41,40,false
5392205117,2559,1588426556,7407260,Sparking Arrow Gaming,6209166,Team Aster,11370,中国DOTA2职业联赛,437393,1,31,20,true
5392163181,2079,1588425383,7818220,Burger Flippers,7855864,Team Poyo,11828,Oceanic Esports Dota League,437385,1,10,23,false
5392155703,980,1588425169,7852100,TEAM LIGHTNING,7467638,Team Rockets,11382,Asian DOTA2 Gold Occupation  Competition,437386,1,16,39,false
5392137695,2253,1588424656,7849410,FlyToMoon 2.0,7653600,Aggressive Mode,11928,EGB.com Arena of Blood - Season 2,437403,1,46,23,true
5392133630,1502,1588424669,7669103,Cyber Legacy,1883502,Virtus.pro,11836,Epic Prime League,437401,1,8,28,false
5392124600,1455,1588424275,7470549,Blaze,5805234,You Know Who,11953,2020 DSPL 中国DOTA2次级联赛,437356,1,25,7,true
5392118014,3624,1588424251,7819701,VP.Prodigy,7422789,HellRaisers,11831,WePlay! Pushka League,437341,1,37,16,true
5392095063,2094,1588423475,7407260,Sparking Arrow Gaming,6209166,Team Aster,11370,中国DOTA2职业联赛,437393,1,19,10,true
5392085546,2797,1588423112,5,INVICTUS GAMING,4,EHOME,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437388,1,27,15,true
5392074573,1855,1588422878,6818714,Cascade Esports,6740284,TEAM HEROIC,11829,EGB Isolation Cup,437336,1,44,20,true
5392056440,1743,1588422250,7467638,Team Rockets,7852100,TEAM LIGHTNING,11382,Asian DOTA2 Gold Occupation  Competition,437386,1,35,36,false
5392054908,1619,1588422404,7818220,Burger Flippers,7855864,Team Poyo,11828,Oceanic Esports Dota League,437385,1,35,5,true
5392010291,2047,1588420923,7422789,HellRaisers,7819701,VP.Prodigy,11831,WePlay! Pushka League,437341,1,8,28,false
5392008315,2618,1588420653,,,,,11966,Vulcan Champion League,0,0,27,38,false
5392001328,1867,1588420423,726228,Vici Gaming,2626685,KEEN GAMING,11898,2020 DPL-CDA中国DOTA2职业联赛,437348,1,42,19,true
5391999016,2113,1588420555,7470549,Blaze,5805234,You Know Who,11953,2020 DSPL 中国DOTA2次级联赛,437356,1,27,14,true
5391972588,1510,1588419408,7852100,TEAM LIGHTNING,7314697,FIVE BROTHERS,11382,Asian DOTA2 Gold Occupation  Competition,437344,1,25,24,true
5391964000,2144,1588419094,6818714,Cascade Esports,6740284,TEAM HEROIC,11829,EGB Isolation Cup,437336,1,59,17,true
5391962383,1976,1588419132,6209166,Team Aster,15,PSG.LGD,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437320,1,10,21,false
5391937214,1341,1588418166,7101663,Newbee.Young,7716098,Leopard Gaming,11966,Vulcan Champion League,437350,1,34,13,true
5391928910,1353,1588417784,726228,Vici Gaming,2626685,KEEN GAMING,11898,2020 DPL-CDA中国DOTA2职业联赛,437348,1,29,8,true
5391917019,3234,1588417339,7358634,S A D B O Y S . A U,7821743,Benny Brian,11828,Oceanic Esports Dota League,437335,1,63,38,true
5391903224,1616,1588416833,7314697,FIVE BROTHERS,7852100,TEAM LIGHTNING,11382,Asian DOTA2 Gold Occupation  Competition,437344,1,22,39,false
5391893095,2181,1588417105,7819701,VP.Prodigy,7422789,HellRaisers,11831,WePlay! Pushka League,437341,1,16,37,false
5391892309,1883,1588416374,7059982,Team Sirius,7406964,The New Top,11953,2020 DSPL 中国DOTA2次级联赛,437325,1,18,46,false
5391852929,2819,1588414801,15,PSG.LGD,6209166,Team Aster,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437320,1,26,25,true
5391836655,2332,1588414157,7404529,Reality Rift,7667517,LGD.international,11792,Hephaestus Cup,437316,1,32,20,true
5391834880,3758,1588414107,6818714,Cascade Esports,6740284,TEAM HEROIC,11829,EGB Isolation Cup,437336,1,53,39,false
5391830543,1518,1588413982,7358634,S A D B O Y S . A U,7821743,Benny Brian,11828,Oceanic Esports Dota League,437335,1,26,11,true
5391830268,1824,1588413897,7453020,Aster.Aries,5805234,You Know Who,11966,Vulcan Champion League,437334,1,15,37,false
5391821474,1475,1588413533,7314697,FIVE BROTHERS,7217630,WOLF,11382,Asian DOTA2 Gold Occupation  Competition,437312,1,29,17,true
5391780311,2147,1588411973,7407260,Sparking Arrow Gaming,2626685,KEEN GAMING,11370,中国DOTA2职业联赛,437298,1,16,35,false
5391776503,2121,1588412067,7059982,Team Sirius,7406964,The New Top,11953,2020 DSPL 中国DOTA2次级联赛,437325,1,26,19,true
5391774177,1281,1588411618,7217630,WOLF,7314697,FIVE BROTHERS,11382,Asian DOTA2 Gold Occupation  Competition,437312,1,19,25,false
5391751578,2313,1588410859,6209166,Team Aster,15,PSG.LGD,11975,AMD SAPPHIRE OGA DOTA PIT CHINA Region,437320,1,30,15,true
5391733931,2178,1588410505,7667517,LGD.international,7404529,Reality Rift,11792,Hephaestus Cup,437316,1,22,25,false
5391723622,2551,1588409616,7204148,Flash Point Gaming,7855913,Spag and Sons,11828,Oceanic Esports Dota League,437315,1,43,30,true
5391715161,1555,1588409281,7407260,Sparking Arrow Gaming,2626685,KEEN GAMING,11370,中国DOTA2职业联赛,437298,1,21,10,true
